1 1.569440973980818e-5 
2 0.6488720774650574 
3 0.7144185304641724 
4 0.7860028743743896 
5 0.8180976510047913 
6 0.8116124272346497 
7 0.8089074492454529 
8 0.8837183713912964 
9 0.8455706834793091 
10 0.845795750617981 
11 0.8942192196846008 
12 0.8768575191497803 
13 0.8878366947174072 
14 0.9188739657402039 
15 1.0811843872070313 
16 1.1174286603927612 
17 0.9194100499153137 
18 0.867672324180603 
19 0.8732861876487732 
20 0.9759201407432556 
21 0.9753548502922058 
22 0.9969750046730042 
23 0.9227212071418762 
24 1.0497913360595703 
25 1.1102123260498047 
26 1.021112084388733 
27 0.9308226704597473 
28 0.8086739182472229 
29 0.890779435634613 
30 0.9670175313949585 
31 0.8577497005462646 
32 0.7615447044372559 
33 0.7833945155143738 
34 0.9701188206672668 
35 0.9822191596031189 
36 0.9271250367164612 
37 0.8858469128608704 
38 0.9583942890167236 
39 0.9510102272033691 
40 0.9158247709274292 
41 1.0372586250305176 
42 0.9662303328514099 
43 0.9807010293006897 
44 0.9480525851249695 
45 0.874978244304657 
46 0.8622520565986633 
47 0.9890191555023193 
48 1.0026304721832275 
49 0.9226784706115723 
50 0.9894170761108398 
51 0.8370020985603333 
52 0.8873719573020935 
53 0.902426540851593 
54 1.096554160118103 
55 1.21393883228302 
56 1.134499192237854 
57 1.047629475593567 
58 1.0832529067993164 
59 1.0443127155303955 
60 1.0902694463729858 
61 0.950040340423584 
62 0.9899751543998718 
63 1.0739789009094238 
64 0.973060131072998 
65 0.8719260692596436 
66 0.8024662733078003 
67 0.8187282085418701 
68 0.9584735631942749 
69 1.1273590326309204 
70 1.0857560634613037 
71 1.14065420627594 
72 1.0090909004211426 
73 0.8992505669593811 
74 0.9559879302978516 
75 1.014115571975708 
76 1.0328203439712524 
77 1.0518484115600586 
78 1.0737571716308594 
79 1.1838798522949219 
80 1.1350752115249634 
81 0.9427877068519592 
82 0.9200457334518433 
83 0.901714026927948 
84 0.9710577130317688 
85 1.0591601133346558 
86 1.0604314804077148 
87 1.092541217803955 
88 0.9957149624824524 
89 1.0418424606323242 
90 1.084969401359558 
91 0.9620208144187927 
92 0.9999198317527771 
93 1.0045610666275024 
94 0.9316014647483826 
95 1.0154368877410889 
96 0.9540401697158813 
97 0.8915384411811829 
98 0.89817875623703 
99 1.0388356447219849 
100 1.0282106399536133 
101 0.8799638748168945 
